Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Last_Update
Pennsylvania,US,39.87140411,-77.21610347,117,1,0,116,2020-04-27 2:30:52
Missouri,US,39.87001769,-93.10704106,5,1,0,4,2020-04-27 2:30:52
Indiana,US,39.8633444,-85.01044989,31,3,0,28,2020-04-27 2:30:52
Illinois,US,39.86064913,-88.96342505,102,11,0,91,2020-04-27 2:30:52
West Virginia,US,39.86064362,-80.66591062,11,0,0,11,2020-04-27 2:30:52
Pennsylvania,US,39.85746531,-80.22357106,25,0,0,25,2020-04-27 2:30:52
Colorado,US,39.85646523,-105.5252597,1,0,0,1,2020-04-27 2:30:52
Indiana,US,39.8523352,-87.46160542,7,0,0,7,2020-04-27 2:30:52
Missouri,US,39.83049768,-92.56453089,2,0,0,2,2020-04-27 2:30:52
Kansas,US,39.82799632,-97.65036709,4,0,0,4,2020-04-27 2:30:52
Indiana,US,39.82304555,-85.77566351,178,7,0,171,2020-04-27 2:30:52
Missouri,US,39.80601912,-91.62203062,5,0,0,5,2020-04-27 2:30:52
New Jersey,US,39.80343818,-74.96388753,2983,121,0,2862,2020-04-27 2:30:52
Missouri,US,39.79742518,-92.07634971,1,0,0,1,2020-04-27 2:30:52
Kansas,US,39.79067154,-95.14056866,3,0,0,3,2020-04-27 2:30:52
Kansas,US,39.78516566,-98.78566062,2,0,0,2,2020-04-27 2:30:52
Kansas,US,39.78470589,-98.21820662,4,0,0,4,2020-04-27 2:30:52
Kansas,US,39.78465501,-99.34668865,1,0,0,1,2020-04-27 2:30:52
Indiana,US,39.78163624,-86.13826325,4796,259,0,4537,2020-04-27 2:30:52
Missouri,US,39.78110272,-93.54645978,2,0,0,2,2020-04-27 2:30:52
Indiana,US,39.77202286,-87.20375833,12,0,0,12,2020-04-27 2:30:52
Ohio,US,39.76818851,-81.45937183,5,0,0,5,2020-04-27 2:30:52
Illinois,US,39.76768052,-88.21854195,13,0,0,13,2020-04-27 2:30:52
Indiana,US,39.76719009,-86.51037283,644,29,0,615,2020-04-27 2:30:52
Colorado,US,39.76018276,-104.8725695,2583,132,0,2451,2020-04-27 2:30:52
Illinois,US,39.75836914,-89.65872023,104,6,0,98,2020-04-27 2:30:52
Ohio,US,39.75394919,-84.29050975,260,8,0,252,2020-04-27 2:30:52
Ohio,US,39.75107189,-82.63088163,114,2,0,112,2020-04-27 2:30:52
Ohio,US,39.7420247,-84.64787018,25,1,0,24,2020-04-27 2:30:52
Ohio,US,39.73508655,-82.23804971,13,0,0,13,2020-04-27 2:30:52
Ohio,US,39.72984936,-81.08464734,2,0,0,2,2020-04-27 2:30:52
Illinois,US,39.71654544,-90.20255104,16,1,0,15,2020-04-27 2:30:52
New Jersey,US,39.71581067,-75.13995546,976,31,0,945,2020-04-27 2:30:52
Ohio,US,39.69116283,-83.89032084,43,3,0,40,2020-04-27 2:30:52
Colorado,US,39.68864463,-105.6463118,13,1,0,12,2020-04-27 2:30:52
California,US,39.66727762,-121.6005252,16,0,0,16,2020-04-27 2:30:52
Indiana,US,39.66437981,-86.84517605,58,4,0,54,2020-04-27 2:30:52
Missouri,US,39.65816401,-94.80138942,57,1,0,56,2020-04-27 2:30:52
Missouri,US,39.65620858,-93.98308093,2,0,0,2,2020-04-27 2:30:52
Colorado,US,39.64977461,-104.3353617,2160,127,0,2033,2020-04-27 2:30:52
Illinois,US,39.64187451,-88.62099969,4,0,0,4,2020-04-27 2:30:52
Ohio,US,39.64170392,-83.0243386,1662,5,0,1657,2020-04-27 2:30:52
Colorado,US,39.63803232,-106.1150762,105,1,0,104,2020-04-27 2:30:52
Indiana,US,39.63684962,-85.17797541,25,4,0,21,2020-04-27 2:30:52
West Virginia,US,39.63218457,-80.04766838,101,4,0,97,2020-04-27 2:30:52
Colorado,US,39.62754308,-106.6933637,533,7,0,526,2020-04-27 2:30:52
Indiana,US,39.62550777,-84.92497066,6,0,0,6,2020-04-27 2:30:52
Maryland,US,39.62357628,-78.69280486,113,3,0,110,2020-04-27 2:31:05
Illinois,US,39.62265059,-90.8877017,1,0,0,1,2020-04-27 2:30:52
Ohio,US,39.62081738,-81.85308173,4,0,0,4,2020-04-27 2:30:52
Indiana,US,39.62002287,-85.4655599,29,1,0,28,2020-04-27 2:30:52
Maryland,US,39.60835778,-77.82002295,173,3,0,170,2020-04-27 2:31:05
West Virginia,US,39.6065771,-80.6401654,3,0,0,3,2020-04-27 2:30:52
Missouri,US,39.6013098,-94.40465394,11,0,0,11,2020-04-27 2:30:52
Colorado,US,39.59921777,-107.902708,87,2,0,85,2020-04-27 2:30:52
California,US,39.59875897,-122.3938452,5,0,0,5,2020-04-27 2:30:52
New Jersey,US,39.58719656,-75.3469663,181,6,0,175,2020-04-27 2:30:52
Colorado,US,39.58635604,-105.2517692,1265,61,0,1204,2020-04-27 2:30:52
Nevada,US,39.58105744,-118.3394607,3,0,0,3,2020-04-27 2:30:52
Delaware,US,39.57992638,-75.64054974,1599,55,0,1544,2020-04-27 2:30:52
Maryland,US,39.56647682,-75.94627411,154,5,0,149,2020-04-27 2:31:05
Maryland,US,39.56453592,-77.02373735,391,36,0,355,2020-04-27 2:31:05
Ohio,US,39.56021306,-83.4562016,13,0,0,13,2020-04-27 2:30:52
West Virginia,US,39.55439028,-78.26311676,9,0,0,9,2020-04-27 2:30:52
Maryland,US,39.55010644,-76.3077594,319,11,0,308,2020-04-27 2:31:05
Hebei,China,39.549,116.1306,328,6,318,4,2020-04-25 0:34:20
Illinois,US,39.54581621,-89.27780482,28,4,0,24,2020-04-27 2:30:52
Kansas,US,39.53185661,-95.30870026,9,0,0,9,2020-04-27 2:30:52
Missouri,US,39.52817427,-91.51838643,1,0,0,1,2020-04-27 2:30:52
Maryland,US,39.52786077,-79.27355126,4,0,0,4,2020-04-27 2:31:05
Indiana,US,39.52305623,-85.7915857,180,6,0,174,2020-04-27 2:30:52
Illinois,US,39.51949084,-88.22358557,22,1,0,21,2020-04-27 2:30:52
Missouri,US,39.51499357,-92.9629191,5,0,0,5,2020-04-27 2:30:52
West Virginia,US,39.50984542,-80.24244659,45,2,0,43,2020-04-27 2:30:52
Ohio,US,39.49537927,-82.47991446,14,1,0,13,2020-04-27 2:30:52
Indiana,US,39.48994426,-86.10149107,533,51,0,482,2020-04-27 2:30:52
Kansas,US,39.48028352,-97.64925343,3,0,0,3,2020-04-27 2:30:52
Indiana,US,39.47899078,-86.44573375,131,4,0,127,2020-04-27 2:30:52
New Jersey,US,39.47538693,-74.65848483,638,29,0,609,2020-04-27 2:30:52
Maryland,US,39.47296601,-77.39999394,834,45,0,789,2020-04-27 2:31:05
West Virginia,US,39.46811972,-80.88772676,3,0,0,3,2020-04-27 2:30:52
West Virginia,US,39.46770987,-79.66712803,13,0,0,13,2020-04-27 2:30:52
West Virginia,US,39.46704621,-78.02414609,131,1,0,130,2020-04-27 2:30:52
Maryland,US,39.45784712,-76.62911955,2509,81,0,2428,2020-04-27 2:31:05
Ohio,US,39.45690571,-81.49121382,94,10,0,84,2020-04-27 2:30:52
Nevada,US,39.44875482,-119.5250207,0,0,0,0,2020-04-27 2:30:52
Nevada,US,39.44157041,-114.899966,3,0,0,3,2020-04-27 2:30:52
Ohio,US,39.44012838,-84.57388716,225,4,0,221,2020-04-27 2:30:52
Missouri,US,39.44007257,-92.4971374,8,0,0,8,2020-04-27 2:30:52
California,US,39.4381191,-123.3911313,11,0,0,11,2020-04-27 2:30:52
Indiana,US,39.42944561,-87.39169027,62,5,0,57,2020-04-27 2:30:52
Missouri,US,39.42762566,-93.50626255,3,0,0,3,2020-04-27 2:30:52
Ohio,US,39.42581994,-84.16557457,133,11,0,122,2020-04-27 2:30:52
Kansas,US,39.41673394,-95.79356799,2,0,0,2,2020-04-27 2:30:52
West Virginia,US,39.41561583,-78.94104895,15,0,0,15,2020-04-27 2:30:52
Ohio,US,39.41485808,-83.80852286,28,0,0,28,2020-04-27 2:30:52
Indiana,US,39.4142482,-85.06062647,94,7,0,87,2020-04-27 2:30:52
,Portugal,39.3999,-8.2245,23864,903,1329,21632,2020-04-27 2:30:33
Indiana,US,39.39561833,-87.11723506,19,1,0,18,2020-04-27 2:30:52
Kansas,US,39.39331582,-98.20906732,2,0,0,2,2020-04-27 2:30:52
Illinois,US,39.39133527,-88.80611122,10,0,0,10,2020-04-27 2:30:52
Missouri,US,39.38154439,-94.77068479,31,0,0,31,2020-04-27 2:30:52
Kansas,US,39.37925655,-96.34564657,9,0,0,9,2020-04-27 2:30:52
Utah,US,39.37231946,-111.5758676,21,0,0,21,2020-04-27 2:30:52
New Jersey,US,39.37199394,-75.10712559,520,6,0,514,2020-04-27 2:30:52
West Virginia,US,39.37091679,-81.16771771,2,0,0,2,2020-04-27 2:30:52
Illinois,US,39.35907414,-90.388865,2,0,0,2,2020-04-27 2:30:52
Missouri,US,39.3537468,-93.98905745,11,0,0,11,2020-04-27 2:30:52
Kansas,US,39.35147699,-101.7197624,3,0,0,3,2020-04-27 2:30:52
Kansas,US,39.3503437,-98.76753828,2,0,0,2,2020-04-27 2:30:52
Kansas,US,39.35022773,-99.32484567,6,0,0,6,2020-04-27 2:30:52
Kansas,US,39.35018161,-100.4418259,2,0,0,2,2020-04-27 2:30:52
Kansas,US,39.34948772,-97.16518128,4,0,0,4,2020-04-27 2:30:52
Missouri,US,39.34310674,-91.16980779,8,0,0,8,2020-04-27 2:30:52
Ohio,US,39.33705391,-83.06000914,35,1,0,34,2020-04-27 2:30:52
West Virginia,US,39.33602617,-80.0421439,6,0,0,6,2020-04-27 2:30:52
Illinois,US,39.33425789,-87.78705622,4,0,0,4,2020-04-27 2:30:52
Ohio,US,39.33425634,-82.04278644,3,1,0,2,2020-04-27 2:30:52
Colorado,US,39.33133796,-104.930001,439,19,0,420,2020-04-27 2:30:52
West Virginia,US,39.32103553,-78.60826476,7,1,0,6,2020-04-27 2:30:52
Indiana,US,39.31145587,-86.83900724,22,1,0,21,2020-04-27 2:30:52
Missouri,US,39.31132056,-94.41850862,67,2,0,65,2020-04-27 2:30:52
West Virginia,US,39.30776166,-77.86014147,71,0,0,71,2020-04-27 2:30:52
Indiana,US,39.30712658,-85.50087166,194,27,0,167,2020-04-27 2:30:52
Tianjin,China,39.3054,117.323,190,3,182,5,2020-04-26 1:08:08
Colorado,US,39.30497777,-102.6022199,20,2,0,18,2020-04-27 2:30:52
California,US,39.30394768,-120.7627281,37,1,0,36,2020-04-27 2:30:52
Maryland,US,39.30211911,-76.61151012,1866,79,0,1787,2020-04-27 2:31:05
Kansas,US,39.28935726,-96.73420026,44,0,0,44,2020-04-27 2:30:52
Colorado,US,39.28656773,-104.1358721,27,1,0,26,2020-04-27 2:30:52
West Virginia,US,39.2853852,-80.37919577,30,1,0,29,2020-04-27 2:30:52
Illinois,US,39.27432424,-88.2401158,3,0,0,3,2020-04-27 2:30:52
California,US,39.26255932,-121.3535644,16,1,0,15,2020-04-27 2:30:52
Illinois,US,39.26119767,-89.92424028,28,0,0,28,2020-04-27 2:30:52
Maryland,US,39.25305293,-76.93126208,707,16,0,691,2020-04-27 2:31:05
Maryland,US,39.24976208,-76.04741541,68,3,0,65,2020-04-27 2:31:05
Kansas,US,39.2347941,-95.38289232,8,0,0,8,2020-04-27 2:30:52
Illinois,US,39.23198845,-89.47809254,23,1,0,22,2020-04-27 2:30:52
Colorado,US,39.21720112,-106.9310027,61,3,0,58,2020-04-27 2:30:52
Missouri,US,39.215877,-91.84242683,1,0,0,1,2020-04-27 2:30:52
West Virginia,US,39.20967886,-81.5162836,36,2,0,34,2020-04-27 2:30:52
Indiana,US,39.20744865,-85.89558181,206,10,0,196,2020-04-27 2:30:52
Colorado,US,39.20278823,-106.3555697,17,0,0,17,2020-04-27 2:30:52
Kansas,US,39.20183497,-95.03620809,177,3,0,174,2020-04-27 2:30:52
Virginia,US,39.20172582,-78.25974949,93,0,0,93,2020-04-27 2:30:52
Ohio,US,39.19673558,-84.54502924,1005,56,0,949,2020-04-27 2:30:52
Indiana,US,39.19605589,-86.22868909,15,1,0,14,2020-04-27 2:30:52
Ohio,US,39.1839264,-83.60331456,9,0,0,9,2020-04-27 2:30:52
California,US,39.17881957,-122.2331726,3,0,0,3,2020-04-27 2:30:52
Virginia,US,39.17054517,-78.17325058,33,0,0,33,2020-04-27 2:30:52
Illinois,US,39.16840183,-90.66330078,1,0,0,1,2020-04-27 2:30:52
Indiana,US,39.16130004,-86.52414358,120,7,0,113,2020-04-27 2:30:52
Nevada,US,39.15509045,-119.7480219,37,1,0,36,2020-04-27 2:30:52
New Jersey,US,39.15008829,-74.80170244,281,18,0,263,2020-04-27 2:30:52
Indiana,US,39.14647946,-84.97333539,84,5,0,79,2020-04-27 2:30:52
Missouri,US,39.1435761,-92.69756691,2,0,0,2,2020-04-27 2:30:52
Missouri,US,39.13734288,-93.20259964,162,0,0,162,2020-04-27 2:30:52
Maryland,US,39.13676329,-77.20358245,3645,180,0,3465,2020-04-27 2:31:05
Kansas,US,39.13237408,-97.65020313,3,0,0,3,2020-04-27 2:30:52
West Virginia,US,39.1307219,-80.00350858,4,1,0,3,2020-04-27 2:30:52
Colorado,US,39.120926,-105.7182065,7,0,0,7,2020-04-27 2:30:52
Kansas,US,39.11727348,-94.76378225,565,51,0,514,2020-04-27 2:30:52
Virginia,US,39.11271747,-77.99199425,7,0,0,7,2020-04-27 2:30:52
West Virginia,US,39.11240885,-79.57053576,4,0,0,4,2020-04-27 2:30:52
West Virginia,US,39.10314817,-79.19440518,1,0,0,1,2020-04-27 2:30:52
Indiana,US,39.10235626,-85.26212744,89,5,0,84,2020-04-27 2:30:52
California,US,39.10124298,-122.7536244,6,0,0,6,2020-04-27 2:30:52
Missouri,US,39.0997,-94.5786,493,15,0,478,2020-04-27 2:30:52
Ohio,US,39.09224872,-82.0305041,2,0,0,2,2020-04-27 2:30:52
Virginia,US,39.08990083,-77.63481877,596,11,0,585,2020-04-27 2:30:52
Indiana,US,39.08952258,-87.41414469,13,0,0,13,2020-04-27 2:30:52
Illinois,US,39.08869046,-90.35393073,12,1,0,11,2020-04-27 2:30:52
Delaware,US,39.08646628,-75.56884914,625,22,0,603,2020-04-27 2:30:52
Ohio,US,39.07634001,-83.06769584,3,0,0,3,2020-04-27 2:30:52
,Greece,39.0742,21.8243,2517,134,577,1806,2020-04-27 2:30:33
Missouri,US,39.06986886,-93.78076396,35,1,0,34,2020-04-27 2:30:52
Maryland,US,39.06198912,-76.03530977,53,3,0,50,2020-04-27 2:31:05
California,US,39.06167234,-120.7240569,141,8,0,133,2020-04-27 2:30:52
Illinois,US,39.05935711,-88.58969584,5,1,0,4,2020-04-27 2:30:52
Missouri,US,39.05345619,-90.95588181,68,1,0,67,2020-04-27 2:30:52
Ohio,US,39.04847534,-84.15375786,77,2,0,75,2020-04-27 2:30:52
Kansas,US,39.04100763,-95.7557264,101,5,0,96,2020-04-27 2:30:52
Indiana,US,39.03630547,-86.96223202,47,5,0,42,2020-04-27 2:30:52
California,US,39.03417539,-121.6945899,45,3,0,42,2020-04-27 2:30:52
West Virginia,US,39.02775007,-81.37473928,3,0,0,3,2020-04-27 2:30:52
Ohio,US,39.01914254,-82.6181856,4,0,0,4,2020-04-27 2:30:52
Colorado,US,39.01787888,-108.469799,38,0,0,38,2020-04-27 2:30:52
Nevada,US,39.01777974,-119.1870479,26,0,0,26,2020-04-27 2:30:52
Illinois,US,39.01054275,-88.15437049,42,2,0,40,2020-04-27 2:30:52
Missouri,US,39.01002188,-94.34724536,307,12,0,295,2020-04-27 2:30:52
West Virginia,US,39.00683177,-78.85855301,3,0,0,3,2020-04-27 2:30:52
Maryland,US,39.00670238,-76.60329337,1510,71,0,1439,2020-04-27 2:31:05
Illinois,US,39.0032229,-87.75954624,10,0,0,10,2020-04-27 2:30:52
Illinois,US,39.00072038,-89.02452658,16,2,0,14,2020-04-27 2:30:52
Kansas,US,38.99871131,-96.7577178,10,0,0,10,2020-04-27 2:30:52
Utah,US,38.99617072,-110.7013958,12,0,0,12,2020-04-27 2:30:52
Indiana,US,38.99588883,-85.62710784,72,1,0,71,2020-04-27 2:30:52
West Virginia,US,38.9947249,-80.49988181,3,0,0,3,2020-04-27 2:30:52
Missouri,US,38.99186229,-92.30723575,98,1,0,97,2020-04-27 2:30:52
Colorado,US,38.98749519,-103.5136649,4,0,0,4,2020-04-27 2:30:52
Kentucky,US,38.97065142,-84.72615357,113,2,0,111,2020-04-27 2:30:52
,Turkey,38.9637,35.2433,110130,2805,29140,78185,2020-04-27 2:30:33
Indiana,US,38.955305,-84.96515993,3,0,0,3,2020-04-27 2:30:52
Kansas,US,38.95471985,-96.20350509,13,0,0,13,2020-04-27 2:30:52
Kentucky,US,38.94384345,-84.37875208,79,7,0,72,2020-04-27 2:30:52
Missouri,US,38.94022054,-91.47000721,7,0,0,7,2020-04-27 2:30:52
Kentucky,US,38.93950319,-84.53241199,227,16,0,211,2020-04-27 2:30:52
Ohio,US,38.93416837,-83.86788395,11,1,0,10,2020-04-27 2:30:52
West Virginia,US,38.9251277,-80.85952723,2,0,0,2,2020-04-27 2:30:52
Kansas,US,38.91588178,-100.4829321,1,0,0,1,2020-04-27 2:30:52
Kansas,US,38.91458712,-99.31751551,8,0,0,8,2020-04-27 2:30:52
Nevada,US,38.912862,-119.6171333,19,0,0,19,2020-04-27 2:30:52
Indiana,US,38.9091582,-86.03851889,114,0,0,114,2020-04-27 2:30:52
Virginia,US,38.90847745,-78.20280433,43,0,0,43,2020-04-27 2:30:52
District of Columbia,US,38.90417773,-77.01655992,3841,178,0,3663,2020-04-27 2:30:52
West Virginia,US,38.89285061,-80.23689136,4,0,0,4,2020-04-27 2:30:52
Illinois,US,38.88829622,-89.43534887,5,1,0,4,2020-04-27 2:30:52
Kansas,US,38.88548175,-94.82250877,430,38,0,392,2020-04-27 2:30:52
Kansas,US,38.88503636,-95.2925121,48,0,0,48,2020-04-27 2:30:52
Virginia,US,38.88485255,-77.17560759,26,2,0,24,2020-04-27 2:30:52
Colorado,US,38.88133511,-105.1614893,27,2,0,25,2020-04-27 2:30:52
Virginia,US,38.8767675,-77.10139853,790,32,0,758,2020-04-27 2:30:52
Maryland,US,38.87172293,-75.82904158,63,0,0,63,2020-04-27 2:31:05
Kansas,US,38.86600962,-97.15532383,2,0,0,2,2020-04-27 2:30:52
Colorado,US,38.86246243,-107.8631342,27,1,0,26,2020-04-27 2:30:52
Virginia,US,38.85905135,-78.56813762,74,1,0,73,2020-04-27 2:30:52
Virginia,US,38.85157547,-77.2977964,26,2,0,24,2020-04-27 2:30:52
Ohio,US,38.84541072,-83.4718964,4,0,0,4,2020-04-27 2:30:52
Missouri,US,38.844478,-92.80896081,7,0,0,7,2020-04-27 2:30:52
West Virginia,US,38.84263974,-81.68148753,127,9,0,118,2020-04-27 2:30:52
Indiana,US,38.84112637,-86.48361629,92,11,0,81,2020-04-27 2:30:52
Virginia,US,38.83677558,-77.27565836,2889,95,0,2794,2020-04-27 2:30:52
Missouri,US,38.83674754,-91.92186505,21,1,0,20,2020-04-27 2:30:52
Colorado,US,38.83240149,-104.5251411,867,72,0,795,2020-04-27 2:30:52
Maryland,US,38.83070039,-76.8496441,4987,174,0,4813,2020-04-27 2:31:05
Illinois,US,38.83042506,-89.90422563,305,16,0,289,2020-04-27 2:30:52
Indiana,US,38.82767338,-85.03022429,14,0,0,14,2020-04-27 2:30:52
Ohio,US,38.82708533,-82.31647569,6,1,0,5,2020-04-27 2:30:52
Virginia,US,38.814003,-77.08183073,591,19,0,572,2020-04-27 2:30:52
Ohio,US,38.80270163,-82.98907345,6,0,0,6,2020-04-27 2:30:52
Indiana,US,38.78576239,-85.43633383,22,0,0,22,2020-04-27 2:30:52
Kansas,US,38.78369175,-97.65185177,19,2,0,17,2020-04-27 2:30:52
California,US,38.77965956,-120.5233166,42,0,0,42,2020-04-27 2:30:52
Missouri,US,38.77875681,-90.66662425,526,29,0,497,2020-04-27 2:30:52
West Virginia,US,38.77071799,-82.02524219,11,0,0,11,2020-04-27 2:30:52
Virginia,US,38.77058531,-77.44399307,45,1,0,44,2020-04-27 2:30:52
West Virginia,US,38.769899,-79.87919615,4,0,0,4,2020-04-27 2:30:52
Maryland,US,38.76618159,-76.10882561,34,1,0,33,2020-04-27 2:31:05
Missouri,US,38.76529479,-91.16124662,22,0,0,22,2020-04-27 2:30:52
Kentucky,US,38.75398691,-84.8558382,1,0,0,1,2020-04-27 2:30:52
Illinois,US,38.75388572,-88.48914513,2,0,0,2,2020-04-27 2:30:52
Colorado,US,38.74745778,-106.1926573,66,13,0,53,2020-04-27 2:30:52
Missouri,US,38.74719601,-93.80691168,53,0,0,53,2020-04-27 2:30:52
Virginia,US,38.7464321,-77.48509905,158,2,0,156,2020-04-27 2:30:52
Virginia,US,38.73564842,-77.80647472,87,2,0,85,2020-04-27 2:30:52
Missouri,US,38.72798918,-93.28471706,27,0,0,27,2020-04-27 2:30:52
Illinois,US,38.71987914,-87.72884035,3,0,0,3,2020-04-27 2:30:52
West Virginia,US,38.71622686,-81.35243568,4,0,0,4,2020-04-27 2:30:52
Illinois,US,38.71240969,-88.08475366,3,0,0,3,2020-04-27 2:30:52
Indiana,US,38.7099921,-86.80373186,7,0,0,7,2020-04-27 2:30:52
Virginia,US,38.70916224,-77.48713689,1265,19,0,1246,2020-04-27 2:30:52
Indiana,US,38.70186039,-87.07185406,43,9,0,34,2020-04-27 2:30:52
West Virginia,US,38.70036159,-80.72011184,2,0,0,2,2020-04-27 2:30:52
Kentucky,US,38.69607718,-84.35599463,5,0,0,5,2020-04-27 2:30:52
Kentucky,US,38.69158994,-84.08532444,7,0,0,7,2020-04-27 2:30:52
Indiana,US,38.68861576,-87.4194665,20,0,0,20,2020-04-27 2:30:52
Kansas,US,38.68827511,-96.65128437,3,0,0,3,2020-04-27 2:30:52
Indiana,US,38.68672078,-85.74627859,37,2,0,35,2020-04-27 2:30:52
West Virginia,US,38.68314479,-79.35084086,3,0,0,3,2020-04-27 2:30:52
Virginia,US,38.68295619,-78.15826963,2,0,0,2,2020-04-27 2:30:52
California,US,38.68278902,-121.9018288,161,13,0,148,2020-04-27 2:30:52
Colorado,US,38.66611652,-107.0320729,158,4,0,154,2020-04-27 2:30:52
Kentucky,US,38.66599534,-85.12601074,2,0,0,2,2020-04-27 2:30:52
Delaware,US,38.66143781,-75.39031349,1801,43,0,1758,2020-04-27 2:30:52
Kansas,US,38.65235984,-95.72707998,5,0,0,5,2020-04-27 2:30:52
Illinois,US,38.64963204,-88.91899208,26,0,0,26,2020-04-27 2:30:52
Kentucky,US,38.64962758,-84.62415957,18,3,0,15,2020-04-27 2:30:52
Missouri,US,38.64789422,-94.353399,58,6,0,52,2020-04-27 2:30:52
Missouri,US,38.6377004,-90.4458375,2817,127,0,2690,2020-04-27 2:30:52
Missouri,US,38.63571781,-92.57976951,59,0,0,59,2020-04-27 2:30:52
Missouri,US,38.63555736,-90.24349225,1037,50,0,987,2020-04-27 2:30:52
Virginia,US,38.61807452,-78.48797204,84,0,0,84,2020-04-27 2:30:52
Kentucky,US,38.61056487,-85.33775972,3,0,0,3,2020-04-27 2:30:52
Illinois,US,38.60704876,-89.42385254,84,1,0,83,2020-04-27 2:30:52
Indiana,US,38.60219804,-86.1049363,40,0,0,40,2020-04-27 2:30:52
Ohio,US,38.59743452,-82.53466552,23,0,0,23,2020-04-27 2:30:52
California,US,38.59678594,-119.8223594,2,0,0,2,2020-04-27 2:30:52
Kentucky,US,38.59471935,-83.82151043,6,0,0,6,2020-04-27 2:30:52
Kansas,US,38.56443815,-95.28644341,12,0,0,12,2020-04-27 2:30:52
Kansas,US,38.56383358,-94.83832189,5,0,0,5,2020-04-27 2:30:52
Kentucky,US,38.54332505,-82.9215658,11,0,0,11,2020-04-27 2:30:52
Indiana,US,38.5411892,-86.49523093,60,6,0,54,2020-04-27 2:30:52
Maryland,US,38.53961642,-76.56820632,134,7,0,127,2020-04-27 2:31:05
Nevada,US,38.53841696,-118.4344506,2,0,0,2,2020-04-27 2:30:52
Kentucky,US,38.53184419,-83.37735618,3,0,0,3,2020-04-27 2:30:52
California,US,38.52746429,-122.8862506,218,2,0,216,2020-04-27 2:30:52
Maryland,US,38.51092331,-76.98580666,504,35,0,469,2020-04-27 2:31:05
Virginia,US,38.51006137,-78.87260325,184,1,0,183,2020-04-27 2:30:52
West Virginia,US,38.50782345,-81.9082131,18,0,0,18,2020-04-27 2:30:52
California,US,38.50735751,-122.332839,60,2,0,58,2020-04-27 2:30:52
Missouri,US,38.50455671,-92.27860244,50,1,0,49,2020-04-27 2:30:52
Kansas,US,38.48222076,-100.9066539,1,0,0,1,2020-04-27 2:30:52
Virginia,US,38.48199985,-77.9563087,103,1,0,102,2020-04-27 2:30:52
Indiana,US,38.48015445,-85.70510334,227,13,0,214,2020-04-27 2:30:52
Kansas,US,38.47889676,-98.75636726,9,0,0,9,2020-04-27 2:30:52
Colorado,US,38.47362326,-105.4399667,22,0,0,22,2020-04-27 2:30:52
Illinois,US,38.46996033,-89.93063427,391,24,0,367,2020-04-27 2:30:52
Missouri,US,38.46036182,-91.8613635,5,0,0,5,2020-04-27 2:30:52
Kansas,US,38.45576156,-96.15275715,176,1,0,175,2020-04-27 2:30:52
Maryland,US,38.45413522,-76.02752426,46,2,0,44,2020-04-27 2:31:05
California,US,38.45106826,-121.3425374,1037,41,0,996,2020-04-27 2:30:52
Kentucky,US,38.44942688,-85.11587507,6,0,0,6,2020-04-27 2:30:52
California,US,38.44583082,-120.65696,8,0,0,8,2020-04-27 2:30:52
Illinois,US,38.44272901,-87.84922065,1,0,0,1,2020-04-27 2:30:52
Kentucky,US,38.44188174,-84.32869741,18,0,0,18,2020-04-27 2:30:52
Missouri,US,38.43947277,-91.50847147,2,0,0,2,2020-04-27 2:30:52
Virginia,US,38.43542574,-78.87536254,371,9,0,362,2020-04-27 2:30:52
Illinois,US,38.42955355,-88.42586459,2,0,0,2,2020-04-27 2:30:52
West Virginia,US,38.42424062,-82.23855912,40,0,0,40,2020-04-27 2:30:52
Missouri,US,38.4181765,-92.88791859,3,0,0,3,2020-04-27 2:30:52
Virginia,US,38.41758738,-77.45917053,213,2,0,211,2020-04-27 2:30:52
Virginia,US,38.41531222,-78.28220331,14,0,0,14,2020-04-27 2:30:52
Missouri,US,38.41127108,-91.07522826,106,8,0,98,2020-04-27 2:30:52
Colorado,US,38.40214114,-108.2639022,90,9,0,81,2020-04-27 2:30:52
Indiana,US,38.40112197,-87.23574907,1,0,0,1,2020-04-27 2:30:52
Kentucky,US,38.39791089,-85.448222,27,0,0,27,2020-04-27 2:30:52
Kansas,US,38.39184858,-97.64769869,20,0,0,20,2020-04-27 2:30:52
Missouri,US,38.38482826,-93.79293734,8,1,0,7,2020-04-27 2:30:52
Maryland,US,38.37301947,-75.62705831,270,4,0,266,2020-04-27 2:31:05
Kentucky,US,38.36758311,-83.69657514,2,0,0,2,2020-04-27 2:30:52
Indiana,US,38.36597551,-86.8792417,17,0,0,17,2020-04-27 2:30:52
Kentucky,US,38.36176608,-82.68652187,33,3,0,30,2020-04-27 2:30:52
Kansas,US,38.35855394,-97.0985251,5,1,0,4,2020-04-27 2:30:52
Virginia,US,38.35799465,-79.56124594,1,0,0,1,2020-04-27 2:30:52
Illinois,US,38.35309213,-89.40982703,8,0,0,8,2020-04-27 2:30:52
Kansas,US,38.34616184,-98.19992118,3,0,0,3,2020-04-27 2:30:52
West Virginia,US,38.33860077,-81.52857054,153,4,0,149,2020-04-27 2:30:52
Kentucky,US,38.33342292,-84.01889177,1,0,0,1,2020-04-27 2:30:52
Colorado,US,38.32608609,-103.7844965,2,1,0,1,2020-04-27 2:30:52
